NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 83%3769402	DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 83%3769402		38	0.43063822	1.050351	0.3828125	0.5876443	1.0	1615	tags=16%, list=12%, signal=18%	
EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING%GOBP%GO:0009792	EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING%GOBP%GO:0009792		112	0.35933456	1.05022	0.33506045	0.58766204	1.0	1281	tags=19%, list=10%, signal=21%	
PROTEIN LOCALIZATION TO CELL SURFACE%GOBP%GO:0034394	PROTEIN LOCALIZATION TO CELL SURFACE%GOBP%GO:0034394		19	0.48217753	1.0501344	0.4015444	0.5875913	1.0	1533	tags=26%, list=12%, signal=30%	
RND2 GTPASE CYCLE%REACTOME%R-HSA-9696270.1	RND2 GTPASE CYCLE%REACTOME%R-HSA-9696270.1		37	0.43617094	1.0501057	0.38878143	0.58739454	1.0	2775	tags=38%, list=21%, signal=48%	
REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905207	REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905207		15	0.5011565	1.0500708	0.39958158	0.5872031	1.0	2200	tags=40%, list=17%, signal=48%	
REGULATION OF PEPTIDE TRANSPORT%GOBP%GO:0090087	REGULATION OF PEPTIDE TRANSPORT%GOBP%GO:0090087		50	0.4023057	1.0498326	0.35877863	0.5874665	1.0	874	tags=14%, list=7%, signal=15%	
CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599	CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599		133	0.35129046	1.0497664	0.3485114	0.5873419	1.0	1523	tags=17%, list=12%, signal=19%	
POSITIVE REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051894	POSITIVE REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051894		15	0.5247291	1.049476	0.40778688	0.5877265	1.0	1477	tags=47%, list=11%, signal=53%	
SYNAPTIC VESICLE CYCLE%GOBP%GO:0099504	SYNAPTIC VESICLE CYCLE%GOBP%GO:0099504		67	0.38307908	1.0483072	0.37892792	0.59008336	1.0	1320	tags=18%, list=10%, signal=20%	
REGULATION OF JNK CASCADE%GOBP%GO:0046328	REGULATION OF JNK CASCADE%GOBP%GO:0046328		74	0.38379598	1.0482402	0.35791367	0.5899715	1.0	1358	tags=20%, list=11%, signal=23%	
NORC NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 83%427413	NORC NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 83%427413		41	0.41438088	1.048085	0.3673835	0.59006745	1.0	1861	tags=27%, list=14%, signal=31%	
GLUCOSE 6-PHOSPHATE METABOLIC PROCESS%GOBP%GO:0051156	GLUCOSE 6-PHOSPHATE METABOLIC PROCESS%GOBP%GO:0051156		15	0.5154711	1.0480229	0.40490797	0.5899392	1.0	2061	tags=40%, list=16%, signal=48%	
NEGATIVE REGULATION OF MET ACTIVITY%REACTOME DATABASE ID RELEASE 83%6807004	NEGATIVE REGULATION OF MET ACTIVITY%REACTOME DATABASE ID RELEASE 83%6807004		20	0.4711482	1.0473778	0.3984375	0.59112424	1.0	230	tags=10%, list=2%, signal=10%	
NEGATIVE REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070303	NEGATIVE REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070303		35	0.42525145	1.0470322	0.3631068	0.59165746	1.0	1355	tags=31%, list=10%, signal=35%	
NUCLEAR MEMBRANE ORGANIZATION%GOBP%GO:0071763	NUCLEAR MEMBRANE ORGANIZATION%GOBP%GO:0071763		35	0.43582836	1.0468062	0.41716567	0.5919163	1.0	3053	tags=43%, list=24%, signal=56%	
MULTICELLULAR ORGANISMAL-LEVEL HOMEOSTASIS%GOBP%GO:0048871	MULTICELLULAR ORGANISMAL-LEVEL HOMEOSTASIS%GOBP%GO:0048871		184	0.3363163	1.0467851	0.32550335	0.5916856	1.0	783	tags=11%, list=6%, signal=12%	
POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186	POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186		17	0.4970625	1.0466602	0.40681362	0.5916849	1.0	1536	tags=35%, list=12%, signal=40%	
TELOMERE EXTENSION BY TELOMERASE%REACTOME DATABASE ID RELEASE 83%171319	TELOMERE EXTENSION BY TELOMERASE%REACTOME DATABASE ID RELEASE 83%171319		19	0.48619363	1.0463737	0.40167364	0.59207386	1.0	2346	tags=37%, list=18%, signal=45%	
WNT SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP363%HOMO SAPIENS	WNT SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP363%HOMO SAPIENS		37	0.42892215	1.046212	0.40037593	0.59217954	1.0	1350	tags=14%, list=10%, signal=15%	
INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME%R-HSA-6811442.1	INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME%R-HSA-6811442.1		163	0.3446307	1.0460918	0.34856176	0.59217304	1.0	2354	tags=26%, list=18%, signal=31%	
RETROGRADE VESICLE-MEDIATED TRANSPORT, GOLGI TO ENDOPLASMIC RETICULUM%GOBP%GO:0006890	RETROGRADE VESICLE-MEDIATED TRANSPORT, GOLGI TO ENDOPLASMIC RETICULUM%GOBP%GO:0006890		45	0.40748656	1.0457466	0.38671875	0.59266084	1.0	3121	tags=36%, list=24%, signal=47%	
VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038	VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038		18	0.48863685	1.04542	0.4099617	0.59317076	1.0	785	tags=22%, list=6%, signal=24%	
EXPORT FROM CELL%GOBP%GO:0140352	EXPORT FROM CELL%GOBP%GO:0140352		191	0.33453235	1.044732	0.33278146	0.5944349	1.0	1678	tags=18%, list=13%, signal=21%	
ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730	ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730		17	0.50072306	1.0444896	0.42535788	0.59474003	1.0	1720	tags=18%, list=13%, signal=20%	
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY		26	0.45088035	1.0438383	0.3976143	0.5959599	1.0	2215	tags=31%, list=17%, signal=37%	
AMINO ACID IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0089718	AMINO ACID IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0089718		19	0.48507616	1.0437766	0.4194831	0.59582263	1.0	1826	tags=32%, list=14%, signal=37%	
MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985	MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985		38	0.42769718	1.0437709	0.39813083	0.59556586	1.0	2118	tags=32%, list=16%, signal=38%	
E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS%REACTOME%R-HSA-8866654.3	E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS%REACTOME%R-HSA-8866654.3		40	0.41857228	1.0436586	0.38728324	0.5955238	1.0	2293	tags=33%, list=18%, signal=39%	
PID_IFNG_PATHWAY%MSIGDB_C2%PID_IFNG_PATHWAY	PID_IFNG_PATHWAY%MSIGDB_C2%PID_IFNG_PATHWAY		23	0.4612302	1.0436102	0.392233	0.5953674	1.0	1930	tags=26%, list=15%, signal=31%	
BODY MORPHOGENESIS%GOBP%GO:0010171	BODY MORPHOGENESIS%GOBP%GO:0010171		15	0.49727315	1.0432289	0.42331287	0.5959646	1.0	1560	tags=33%, list=12%, signal=38%	
UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006636	UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006636		19	0.4845397	1.0431385	0.42914173	0.59591144	1.0	2515	tags=42%, list=19%, signal=52%	
REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION%GOBP%GO:0070507	REGULATION OF MICROTUBULE CYTOSKELETON ORGANIZATION%GOBP%GO:0070507		110	0.35556346	1.0426923	0.353167	0.5966067	1.0	1690	tags=18%, list=13%, signal=21%	
DNA DEALKYLATION%GOBP%GO:0035510	DNA DEALKYLATION%GOBP%GO:0035510		16	0.49246618	1.0421222	0.39544514	0.59762186	1.0	1545	tags=25%, list=12%, signal=28%	
22Q11.2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20220510%WP4657%HOMO SAPIENS	22Q11.2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20220510%WP4657%HOMO SAPIENS		49	0.4066905	1.0416951	0.3913824	0.598306	1.0	1125	tags=12%, list=9%, signal=13%	
MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415	MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415		28	0.44114202	1.0415953	0.39807692	0.59825796	1.0	716	tags=21%, list=6%, signal=23%	
POSITIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0090068	POSITIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0090068		142	0.3451508	1.0413113	0.34310344	0.59862995	1.0	1380	tags=14%, list=11%, signal=16%	
RESPONSE TO INORGANIC SUBSTANCE%GOBP%GO:0010035	RESPONSE TO INORGANIC SUBSTANCE%GOBP%GO:0010035		190	0.33527815	1.0412178	0.34729493	0.5985736	1.0	1385	tags=14%, list=11%, signal=16%	
CELL-CELL SIGNALING BY WNT%GOBP%GO:0198738	CELL-CELL SIGNALING BY WNT%GOBP%GO:0198738		76	0.37472022	1.0406357	0.3857143	0.5996805	1.0	1428	tags=17%, list=11%, signal=19%	
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014068	POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014068		45	0.41282237	1.0402061	0.3884462	0.6003756	1.0	658	tags=20%, list=5%, signal=21%	
CANONICAL NF-KAPPAB PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CANONICAL NF-KAPPAB PATHWAY	CANONICAL NF-KAPPAB PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CANONICAL NF-KAPPAB PATHWAY		20	0.47014996	1.0400226	0.39478958	0.6005078	1.0	1882	tags=30%, list=15%, signal=35%	
MAINTENANCE OF LOCATION IN CELL%GOBP%GO:0051651	MAINTENANCE OF LOCATION IN CELL%GOBP%GO:0051651		60	0.39355135	1.0395633	0.38212928	0.6012762	1.0	2145	tags=25%, list=17%, signal=30%	
REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685	REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685		24	0.45011163	1.039273	0.38297874	0.60165125	1.0	761	tags=17%, list=6%, signal=18%	
PID_HDAC_CLASSII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSII_PATHWAY	PID_HDAC_CLASSII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSII_PATHWAY		21	0.46924207	1.0391695	0.39473686	0.6016101	1.0	2058	tags=38%, list=16%, signal=45%	
REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035304	REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035304		58	0.38761103	1.0391644	0.37567085	0.6013488	1.0	1867	tags=26%, list=14%, signal=30%	
REGULATION OF NITRIC-OXIDE SYNTHASE ACTIVITY%GOBP%GO:0050999	REGULATION OF NITRIC-OXIDE SYNTHASE ACTIVITY%GOBP%GO:0050999		20	0.4770052	1.0387284	0.41751528	0.60205245	1.0	1620	tags=30%, list=13%, signal=34%	
REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:0050773	REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:0050773		45	0.41287184	1.037987	0.38353765	0.60342294	1.0	756	tags=13%, list=6%, signal=14%	
NEGATIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000279	NEGATIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000279		21	0.4598007	1.037938	0.41266796	0.60327286	1.0	2180	tags=33%, list=17%, signal=40%	
INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.7	INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.7		40	0.4205443	1.0375406	0.411985	0.60390806	1.0	1714	tags=28%, list=13%, signal=32%	
VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003	VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003		68	0.38268322	1.0374388	0.3784722	0.6038773	1.0	1320	tags=18%, list=10%, signal=20%	
REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING%GOBP%GO:2001032	REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING%GOBP%GO:2001032		15	0.5015911	1.0374031	0.4294355	0.6036874	1.0	1711	tags=20%, list=13%, signal=23%	
REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235	REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235		16	0.503686	1.0373983	0.40820312	0.60342413	1.0	1067	tags=19%, list=8%, signal=20%	
GLYCOSYL COMPOUND METABOLIC PROCESS%GOBP%GO:1901657	GLYCOSYL COMPOUND METABOLIC PROCESS%GOBP%GO:1901657		45	0.4111904	1.0372988	0.37931034	0.60336703	1.0	1199	tags=13%, list=9%, signal=15%	
HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM		79	0.3774688	1.0369498	0.36452243	0.60387486	1.0	1016	tags=19%, list=8%, signal=20%	
ENDOCARDIAL CUSHION MORPHOGENESIS%GOBP%GO:0003203	ENDOCARDIAL CUSHION MORPHOGENESIS%GOBP%GO:0003203		21	0.45938563	1.0365968	0.39961758	0.6043686	1.0	730	tags=19%, list=6%, signal=20%	
NEGATIVE REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032873	NEGATIVE REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032873		35	0.42525145	1.0365953	0.4048964	0.60409975	1.0	1355	tags=31%, list=10%, signal=35%	
NEGATIVE REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033137	NEGATIVE REGULATION OF PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0033137		16	0.49491495	1.0365918	0.40227705	0.6038339	1.0	2285	tags=38%, list=18%, signal=45%	
CORTICOTROPIN-RELEASING HORMONE SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2355%HOMO SAPIENS	CORTICOTROPIN-RELEASING HORMONE SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2355%HOMO SAPIENS		51	0.3977049	1.0364335	0.38446602	0.6039295	1.0	1053	tags=12%, list=8%, signal=13%	
DEVELOPMENTAL CELL GROWTH%GOBP%GO:0048588	DEVELOPMENTAL CELL GROWTH%GOBP%GO:0048588		48	0.39375257	1.0362983	0.39371535	0.6039532	1.0	749	tags=15%, list=6%, signal=15%	
POSITIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034250	POSITIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034250		117	0.35323697	1.0362093	0.36713287	0.6038864	1.0	2101	tags=23%, list=16%, signal=27%	
GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658	GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658		19	0.46952873	1.0361716	0.41550696	0.60369915	1.0	574	tags=16%, list=4%, signal=16%	
NONCANONICAL WNT SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONCANONICAL WNT SIGNALING PATHWAY	NONCANONICAL WNT SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONCANONICAL WNT SIGNALING PATHWAY		29	0.43477553	1.0361469	0.39484128	0.603493	1.0	1442	tags=24%, list=11%, signal=27%	
DNA STRAND ELONGATION%GOBP%GO:0022616	DNA STRAND ELONGATION%GOBP%GO:0022616		17	0.49010515	1.0360484	0.41538462	0.6034322	1.0	3027	tags=41%, list=23%, signal=54%	
FGFR3 SIGNALING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20220510%WP4767%HOMO SAPIENS	FGFR3 SIGNALING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20220510%WP4767%HOMO SAPIENS		20	0.47587636	1.0359306	0.42741936	0.60342485	1.0	1596	tags=20%, list=12%, signal=23%	
CXCR4 SIGNALING PATHWAY%SMPDB%SMP0064625	CXCR4 SIGNALING PATHWAY%SMPDB%SMP0064625		17	0.48710552	1.0354936	0.4034091	0.6041049	1.0	2215	tags=29%, list=17%, signal=35%	
HORMONE TRANSPORT%GOBP%GO:0009914	HORMONE TRANSPORT%GOBP%GO:0009914		23	0.46671775	1.0350932	0.41104296	0.60473806	1.0	1067	tags=22%, list=8%, signal=24%	
TELOMERE ORGANIZATION%GOBP%GO:0032200	TELOMERE ORGANIZATION%GOBP%GO:0032200		72	0.37602553	1.0350523	0.39245284	0.60455865	1.0	1744	tags=21%, list=13%, signal=24%	
BIOCARTA_ERK_PATHWAY%MSIGDB_C2%BIOCARTA_ERK_PATHWAY	BIOCARTA_ERK_PATHWAY%MSIGDB_C2%BIOCARTA_ERK_PATHWAY		20	0.48180187	1.0339344	0.42687747	0.60678005	1.0	2200	tags=35%, list=17%, signal=42%	
PROCESSING OF CAPPED INTRONLESS PRE-MRNA%REACTOME%R-HSA-75067.2	PROCESSING OF CAPPED INTRONLESS PRE-MRNA%REACTOME%R-HSA-75067.2		26	0.448435	1.0336775	0.41527003	0.60707355	1.0	1819	tags=27%, list=14%, signal=31%	
PID_MYC_REPRESS_PATHWAY%MSIGDB_C2%PID_MYC_REPRESS_PATHWAY	PID_MYC_REPRESS_PATHWAY%MSIGDB_C2%PID_MYC_REPRESS_PATHWAY		38	0.41576302	1.033057	0.40150094	0.6082167	1.0	2041	tags=32%, list=16%, signal=37%	
NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 83%5250941	NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 83%5250941		43	0.40645874	1.0329487	0.37962964	0.6081995	1.0	1861	tags=26%, list=14%, signal=30%	
ERK1 AND ERK2 CASCADE%GOBP%GO:0070371	ERK1 AND ERK2 CASCADE%GOBP%GO:0070371		19	0.4725774	1.0329233	0.4208494	0.6079842	1.0	1124	tags=26%, list=9%, signal=29%	
GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 83%210500	GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 83%210500		16	0.4874333	1.031896	0.4260355	0.6100114	1.0	2585	tags=50%, list=20%, signal=62%	
INNER EAR DEVELOPMENT%GOBP%GO:0048839	INNER EAR DEVELOPMENT%GOBP%GO:0048839		30	0.4318767	1.0318656	0.401487	0.6098208	1.0	1243	tags=27%, list=10%, signal=29%	
PID_IL12_STAT4_PATHWAY%MSIGDB_C2%PID_IL12_STAT4_PATHWAY	PID_IL12_STAT4_PATHWAY%MSIGDB_C2%PID_IL12_STAT4_PATHWAY		15	0.4976506	1.0312206	0.4244898	0.61103696	1.0	1053	tags=33%, list=8%, signal=36%	
POSITIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010952	POSITIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010952		105	0.35093942	1.0310292	0.4163569	0.6111931	1.0	2084	tags=28%, list=16%, signal=33%	
ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 1%REACTOME%R-HSA-418592.3	ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 1%REACTOME%R-HSA-418592.3		17	0.48611134	1.0308872	0.41683367	0.61125314	1.0	603	tags=18%, list=5%, signal=18%	
APICAL JUNCTION ASSEMBLY%GOBP%GO:0043297	APICAL JUNCTION ASSEMBLY%GOBP%GO:0043297		33	0.43854976	1.0308515	0.43418467	0.61106396	1.0	790	tags=21%, list=6%, signal=23%	
REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000116	REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000116		125	0.3468479	1.0302783	0.38527396	0.6120795	1.0	2084	tags=24%, list=16%, signal=28%	
POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407	POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407		16	0.5073904	1.0299898	0.4539749	0.612454	1.0	109	tags=13%, list=1%, signal=13%	
NEGATIVE REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031397	NEGATIVE REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031397		60	0.3769885	1.0299703	0.37894738	0.6122294	1.0	1643	tags=23%, list=13%, signal=27%	
REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637	REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046637		23	0.45848036	1.0298634	0.4288499	0.6121872	1.0	1705	tags=30%, list=13%, signal=35%	
POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046889	POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046889		44	0.40640542	1.0296147	0.39728683	0.6124561	1.0	761	tags=11%, list=6%, signal=12%	
UPTAKE AND ACTIONS OF BACTERIAL TOXINS%REACTOME DATABASE ID RELEASE 83%5339562	UPTAKE AND ACTIONS OF BACTERIAL TOXINS%REACTOME DATABASE ID RELEASE 83%5339562		19	0.46714988	1.0291709	0.4151329	0.6132067	1.0	2218	tags=32%, list=17%, signal=38%	
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY		53	0.3900557	1.0290161	0.40761906	0.6132919	1.0	1521	tags=19%, list=12%, signal=21%	
PROTEIN LOCALIZATION TO CYTOSKELETON%GOBP%GO:0044380	PROTEIN LOCALIZATION TO CYTOSKELETON%GOBP%GO:0044380		28	0.44022092	1.0289984	0.4283019	0.6130617	1.0	1380	tags=14%, list=11%, signal=16%	
ONCOGENE INDUCED SENESCENCE%REACTOME%R-HSA-2559585.6	ONCOGENE INDUCED SENESCENCE%REACTOME%R-HSA-2559585.6		27	0.441935	1.0287144	0.41119692	0.61344486	1.0	558	tags=15%, list=4%, signal=15%	
IKK COMPLEX RECRUITMENT MEDIATED BY RIP1%REACTOME DATABASE ID RELEASE 83%937041	IKK COMPLEX RECRUITMENT MEDIATED BY RIP1%REACTOME DATABASE ID RELEASE 83%937041		16	0.49114412	1.0282578	0.4208494	0.61423266	1.0	1793	tags=25%, list=14%, signal=29%	
CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS%GOBP%GO:1901136	CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS%GOBP%GO:1901136		88	0.3634852	1.0279146	0.3870403	0.6147437	1.0	574	tags=11%, list=4%, signal=12%	
INTERLEUKIN-11 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2332%HOMO SAPIENS	INTERLEUKIN-11 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2332%HOMO SAPIENS		33	0.43545458	1.0278392	0.40038314	0.6146295	1.0	1820	tags=24%, list=14%, signal=28%	
POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707	POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707		16	0.48825392	1.0278299	0.41188118	0.6143781	1.0	2078	tags=31%, list=16%, signal=37%	
UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559	UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559		51	0.3960944	1.0277498	0.37832698	0.61428994	1.0	1342	tags=18%, list=10%, signal=20%	
POSITIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051353	POSITIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051353		32	0.43408957	1.0277303	0.43289226	0.6140725	1.0	1620	tags=25%, list=13%, signal=29%	
RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 83%73933	RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 83%73933		29	0.43834785	1.0276066	0.43975905	0.6140681	1.0	2469	tags=28%, list=19%, signal=34%	
CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0071466	CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0071466		64	0.3833939	1.0275601	0.40331492	0.6138831	1.0	1280	tags=19%, list=10%, signal=21%	
GABA-B_RECEPTOR_II_SIGNALING%PANTHER PATHWAY%P05731	GABA-B_RECEPTOR_II_SIGNALING%PANTHER PATHWAY%P05731		26	0.44792005	1.0275488	0.42911878	0.61363965	1.0	3235	tags=46%, list=25%, signal=61%	
RAS SIGNALING PATHWAY%SMPDB%SMP0063784	RAS SIGNALING PATHWAY%SMPDB%SMP0063784		20	0.4610638	1.0273657	0.42145595	0.6137769	1.0	1740	tags=25%, list=13%, signal=29%	
REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661	REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661		42	0.414303	1.0273273	0.41929498	0.6136026	1.0	1680	tags=21%, list=13%, signal=25%	
TERPENOID METABOLIC PROCESS%GOBP%GO:0006721	TERPENOID METABOLIC PROCESS%GOBP%GO:0006721		30	0.4343617	1.0272369	0.43879473	0.61355495	1.0	1008	tags=20%, list=8%, signal=22%	
POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727	POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727		99	0.3562862	1.02716	0.37345132	0.6134653	1.0	2252	tags=25%, list=17%, signal=30%	
IRS-MEDIATED SIGNALLING%REACTOME%R-HSA-112399.3	IRS-MEDIATED SIGNALLING%REACTOME%R-HSA-112399.3		23	0.4588699	1.027038	0.4348659	0.6134792	1.0	395	tags=13%, list=3%, signal=13%	
