NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BCR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BCR SIGNALING PATHWAY	BCR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BCR SIGNALING PATHWAY		45	-0.38443533	-1.0213542	0.39864865	0.79570645	1.0	1148	tags=18%, list=9%, signal=19%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557		35	-0.40351728	-1.0212998	0.40725806	0.79492587	1.0	666	tags=14%, list=5%, signal=15%	
WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK	WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK		18	-0.46346247	-1.021064	0.41473684	0.79472446	1.0	1102	tags=28%, list=9%, signal=30%	
FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME DATABASE ID RELEASE 83%9615017	FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME DATABASE ID RELEASE 83%9615017		16	-0.4805856	-1.020152	0.47140038	0.7965793	1.0	746	tags=25%, list=6%, signal=26%	
SULFUR COMPOUND METABOLIC PROCESS%GOBP%GO:0006790	SULFUR COMPOUND METABOLIC PROCESS%GOBP%GO:0006790		170	-0.31968555	-1.0197937	0.3764706	0.7967702	1.0	1712	tags=19%, list=13%, signal=21%	
CARBOHYDRATE HOMEOSTASIS%GOBP%GO:0033500	CARBOHYDRATE HOMEOSTASIS%GOBP%GO:0033500		69	-0.36249092	-1.019529	0.41111112	0.7966177	1.0	1789	tags=20%, list=14%, signal=23%	
PHOSPHODIESTERASES IN NEURONAL FUNCTION%WIKIPATHWAYS_20220510%WP4222%HOMO SAPIENS	PHOSPHODIESTERASES IN NEURONAL FUNCTION%WIKIPATHWAYS_20220510%WP4222%HOMO SAPIENS		23	-0.43706548	-1.0193048	0.40946501	0.79639053	1.0	2359	tags=35%, list=18%, signal=42%	
ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066	ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066		126	-0.33035308	-1.0189129	0.38938054	0.7966826	1.0	1772	tags=19%, list=14%, signal=22%	
WATER-SOLUBLE VITAMIN METABOLIC PROCESS%GOBP%GO:0006767	WATER-SOLUBLE VITAMIN METABOLIC PROCESS%GOBP%GO:0006767		38	-0.40083253	-1.0188154	0.42548597	0.7960507	1.0	589	tags=8%, list=5%, signal=8%	
ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009066	ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009066		26	-0.42844993	-1.0187174	0.43991417	0.7954334	1.0	1215	tags=23%, list=9%, signal=25%	
RESPONSE TO PEPTIDE HORMONE%GOBP%GO:0043434	RESPONSE TO PEPTIDE HORMONE%GOBP%GO:0043434		129	-0.33055642	-1.0185622	0.38410595	0.7949598	1.0	509	tags=9%, list=4%, signal=9%	
INSULIN PROCESSING%REACTOME%R-HSA-264876.3	INSULIN PROCESSING%REACTOME%R-HSA-264876.3		19	-0.44871566	-1.0183349	0.44195518	0.79473037	1.0	1911	tags=26%, list=15%, signal=31%	
TRNA AMINOACYLATION%GOBP%GO:0043039	TRNA AMINOACYLATION%GOBP%GO:0043039		19	-0.4546796	-1.0182914	0.4359504	0.7939281	1.0	284	tags=11%, list=2%, signal=11%	
PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654	PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654		162	-0.32032612	-1.0178958	0.40481928	0.7942434	1.0	1911	tags=15%, list=15%, signal=18%	
HEART CONTRACTION%GOBP%GO:0060047	HEART CONTRACTION%GOBP%GO:0060047		35	-0.4000819	-1.01714	0.40546218	0.7955643	1.0	1664	tags=26%, list=13%, signal=29%	
SIGNALING EVENTS MEDIATED BY TCPTP%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY TCPTP	SIGNALING EVENTS MEDIATED BY TCPTP%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY TCPTP		35	-0.39911997	-1.016635	0.416122	0.79613674	1.0	545	tags=14%, list=4%, signal=15%	
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL BY SARCOPLASMIC RETICULUM%GOBP%GO:0010880	REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL BY SARCOPLASMIC RETICULUM%GOBP%GO:0010880		19	-0.46534166	-1.0163522	0.44397464	0.79605323	1.0	415	tags=16%, list=3%, signal=16%	
NEGATIVE REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:1900077	NEGATIVE REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:1900077		22	-0.4515749	-1.0162148	0.43035343	0.7955102	1.0	794	tags=18%, list=6%, signal=19%	
CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586	CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586		24	-0.4346372	-1.0159792	0.4144869	0.7953214	1.0	1588	tags=17%, list=12%, signal=19%	
MITOCHONDRIAL CALCIUM ION TRANSPORT%REACTOME DATABASE ID RELEASE 83%8949215	MITOCHONDRIAL CALCIUM ION TRANSPORT%REACTOME DATABASE ID RELEASE 83%8949215		18	-0.46930194	-1.0151417	0.42125985	0.7969517	1.0	2530	tags=39%, list=20%, signal=48%	
COENZYME A METABOLIC PROCESS%GOBP%GO:0015936	COENZYME A METABOLIC PROCESS%GOBP%GO:0015936		15	-0.49217123	-1.0150589	0.43659043	0.79629415	1.0	1245	tags=27%, list=10%, signal=29%	
VESICLE DOCKING%GOBP%GO:0048278	VESICLE DOCKING%GOBP%GO:0048278		47	-0.37847793	-1.0145893	0.43326038	0.79671806	1.0	1789	tags=21%, list=14%, signal=25%	
HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK		26	-0.43079433	-1.0137885	0.45842218	0.79813445	1.0	1357	tags=23%, list=10%, signal=26%	
BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:0070830	BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:0070830		27	-0.42439464	-1.0135679	0.41666666	0.79791665	1.0	1810	tags=37%, list=14%, signal=43%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760		34	-0.4115657	-1.0133772	0.4509018	0.7975864	1.0	666	tags=15%, list=5%, signal=15%	
SIGNALING BY BMP%REACTOME DATABASE ID RELEASE 83%201451	SIGNALING BY BMP%REACTOME DATABASE ID RELEASE 83%201451		20	-0.4453386	-1.0123149	0.4599156	0.79994273	1.0	1682	tags=35%, list=13%, signal=40%	
EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0097194	EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0097194		26	-0.43901885	-1.0122653	0.4517454	0.7991756	1.0	407	tags=8%, list=3%, signal=8%	
RESPONSE TO PEPTIDE%GOBP%GO:1901652	RESPONSE TO PEPTIDE%GOBP%GO:1901652		163	-0.32086083	-1.012105	0.37438422	0.79873604	1.0	509	tags=9%, list=4%, signal=9%	
SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665	SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665		89	-0.3457382	-1.0115855	0.41685143	0.79937106	1.0	1802	tags=25%, list=14%, signal=29%	
IFN-GAMMA%IOB%IFN-GAMMA	IFN-GAMMA%IOB%IFN-GAMMA		17	-0.46759623	-1.0110667	0.4517454	0.7999843	1.0	1821	tags=29%, list=14%, signal=34%	
AUTOPHAGY OF NUCLEUS%GOBP%GO:0044804	AUTOPHAGY OF NUCLEUS%GOBP%GO:0044804		18	-0.46920544	-1.0102963	0.45510203	0.801324	1.0	3159	tags=28%, list=24%, signal=37%	
CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456	CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456		58	-0.37018356	-1.0099117	0.43103448	0.8015443	1.0	1930	tags=24%, list=15%, signal=28%	
NEURON PROJECTION ORGANIZATION%GOBP%GO:0106027	NEURON PROJECTION ORGANIZATION%GOBP%GO:0106027		28	-0.4165089	-1.00978	0.4417178	0.8010233	1.0	320	tags=11%, list=2%, signal=11%	
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294		60	-0.36782998	-1.0096363	0.41041666	0.8005413	1.0	1930	tags=23%, list=15%, signal=27%	
KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073	KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073		34	-0.39747047	-1.0092866	0.42948717	0.8006568	1.0	1066	tags=18%, list=8%, signal=19%	
AMINO ACID ACTIVATION%GOBP%GO:0043038	AMINO ACID ACTIVATION%GOBP%GO:0043038		19	-0.4546796	-1.008984	0.44488978	0.8006639	1.0	284	tags=11%, list=2%, signal=11%	
PROTEIN TETRAMERIZATION%GOBP%GO:0051262	PROTEIN TETRAMERIZATION%GOBP%GO:0051262		42	-0.3861854	-1.0078977	0.46055436	0.80299133	1.0	1383	tags=19%, list=11%, signal=21%	
CELL FATE COMMITMENT%GOBP%GO:0045165	CELL FATE COMMITMENT%GOBP%GO:0045165		57	-0.36870414	-1.0070437	0.42767295	0.8047258	1.0	1168	tags=19%, list=9%, signal=21%	
REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045646	REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045646		27	-0.41659936	-1.0068891	0.4371134	0.804302	1.0	1148	tags=22%, list=9%, signal=24%	
FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0046949	FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0046949		18	-0.45519072	-1.0065718	0.4476386	0.8043049	1.0	1027	tags=22%, list=8%, signal=24%	
REGULATION OF INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033146	REGULATION OF INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033146		18	-0.45448178	-1.0062461	0.46185568	0.80438256	1.0	2200	tags=22%, list=17%, signal=27%	
MODULATORS OF TCR SIGNALING AND T CELL ACTIVATION%WIKIPATHWAYS_20220510%WP5072%HOMO SAPIENS	MODULATORS OF TCR SIGNALING AND T CELL ACTIVATION%WIKIPATHWAYS_20220510%WP5072%HOMO SAPIENS		29	-0.41459745	-1.0046017	0.46707818	0.8083421	1.0	628	tags=10%, list=5%, signal=11%	
REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043506	REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043506		27	-0.42669287	-1.003454	0.4367347	0.810857	1.0	1181	tags=30%, list=9%, signal=33%	
REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060998	REGULATION OF DENDRITIC SPINE DEVELOPMENT%GOBP%GO:0060998		23	-0.43456864	-1.0033265	0.46391752	0.8103266	1.0	646	tags=17%, list=5%, signal=18%	
LOCOMOTORY BEHAVIOR%GOBP%GO:0007626	LOCOMOTORY BEHAVIOR%GOBP%GO:0007626		22	-0.44797876	-1.0027018	0.4679089	0.81128484	1.0	1506	tags=27%, list=12%, signal=31%	
POSTSYNAPSE ORGANIZATION%GOBP%GO:0099173	POSTSYNAPSE ORGANIZATION%GOBP%GO:0099173		37	-0.39709333	-1.0026082	0.44142258	0.81063944	1.0	1109	tags=16%, list=9%, signal=18%	
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429		80	-0.3450504	-1.0023576	0.43896714	0.8105129	1.0	877	tags=10%, list=7%, signal=11%	
METAPATHWAY BIOTRANSFORMATION PHASE I AND II%WIKIPATHWAYS_20220510%WP702%HOMO SAPIENS	METAPATHWAY BIOTRANSFORMATION PHASE I AND II%WIKIPATHWAYS_20220510%WP702%HOMO SAPIENS		52	-0.37488756	-1.0016605	0.43655914	0.8116926	1.0	955	tags=15%, list=7%, signal=17%	
PIGMENT GRANULE LOCALIZATION%GOBP%GO:0051875	PIGMENT GRANULE LOCALIZATION%GOBP%GO:0051875		17	-0.45859596	-1.0008494	0.45833334	0.8132281	1.0	3069	tags=29%, list=24%, signal=39%	
MACROPHAGE ACTIVATION%GOBP%GO:0042116	MACROPHAGE ACTIVATION%GOBP%GO:0042116		15	-0.4688135	-1.0005978	0.478	0.8131192	1.0	16	tags=7%, list=0%, signal=7%	
REGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF ANDROGEN RECEPTOR ACTIVITY	REGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF ANDROGEN RECEPTOR ACTIVITY		41	-0.38857177	-1.0004232	0.4593496	0.8127756	1.0	1225	tags=20%, list=9%, signal=21%	
REGULATION OF MECP2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 83%9022692	REGULATION OF MECP2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 83%9022692		26	-0.43309706	-0.99994737	0.44906446	0.8133239	1.0	626	tags=19%, list=5%, signal=20%	
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052		52	-0.37366897	-0.99965245	0.45558086	0.8133012	1.0	1239	tags=15%, list=10%, signal=17%	
CARGO TRAFFICKING TO THE PERICILIARY MEMBRANE%REACTOME DATABASE ID RELEASE 83%5620920	CARGO TRAFFICKING TO THE PERICILIARY MEMBRANE%REACTOME DATABASE ID RELEASE 83%5620920		44	-0.38070616	-0.99960685	0.46331236	0.81252927	1.0	1738	tags=25%, list=13%, signal=29%	
DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565	DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565		31	-0.40933818	-0.99946886	0.4371134	0.81204194	1.0	141	tags=10%, list=1%, signal=10%	
PROTEIN HOMOTETRAMERIZATION%GOBP%GO:0051289	PROTEIN HOMOTETRAMERIZATION%GOBP%GO:0051289		30	-0.4011911	-0.9986147	0.45238096	0.8137282	1.0	1321	tags=17%, list=10%, signal=19%	
PURINE RIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009154	PURINE RIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009154		22	-0.4381096	-0.9973508	0.46595743	0.8166516	1.0	1972	tags=36%, list=15%, signal=43%	
MONOCARBOXYLIC ACID TRANSPORT%GOBP%GO:0015718	MONOCARBOXYLIC ACID TRANSPORT%GOBP%GO:0015718		53	-0.3714849	-0.99629027	0.46784922	0.8189959	1.0	1237	tags=17%, list=10%, signal=19%	
REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051972	REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051972		41	-0.38706094	-0.9959415	0.45788336	0.8191552	1.0	1432	tags=17%, list=11%, signal=19%	
REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241	REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241		53	-0.36704633	-0.99590117	0.46090534	0.818363	1.0	524	tags=8%, list=4%, signal=8%	
NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.3	NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.3		35	-0.38825116	-0.99579346	0.46389496	0.81776863	1.0	1133	tags=20%, list=9%, signal=22%	
NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088	NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088		15	-0.46983123	-0.9933145	0.48101267	0.8242786	1.0	1066	tags=20%, list=8%, signal=22%	
GLYPICAN 1 NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%GLYPICAN 1 NETWORK	GLYPICAN 1 NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%GLYPICAN 1 NETWORK		18	-0.45090586	-0.99329877	0.47870183	0.8234223	1.0	524	tags=17%, list=4%, signal=17%	
AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652	AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652		40	-0.38904172	-0.99281305	0.47157896	0.8239772	1.0	1049	tags=18%, list=8%, signal=19%	
REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626	REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626		30	-0.4108343	-0.99268633	0.4526316	0.82346517	1.0	794	tags=17%, list=6%, signal=18%	
REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803	REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803		86	-0.33630037	-0.9926839	0.47058824	0.8225744	1.0	1386	tags=16%, list=11%, signal=18%	
NEPHRON MORPHOGENESIS%GOBP%GO:0072028	NEPHRON MORPHOGENESIS%GOBP%GO:0072028		15	-0.46983123	-0.99159455	0.49601594	0.8249407	1.0	1066	tags=20%, list=8%, signal=22%	
REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505	REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505		85	-0.3377441	-0.9910237	0.47391304	0.8258022	1.0	2022	tags=26%, list=16%, signal=30%	
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147		57	-0.3651472	-0.99078923	0.45213848	0.825642	1.0	1168	tags=16%, list=9%, signal=17%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205	NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205		25	-0.42334402	-0.9906985	0.4826884	0.82502824	1.0	1471	tags=20%, list=11%, signal=23%	
SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725	SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725		39	-0.394918	-0.9906574	0.43310657	0.82424605	1.0	1041	tags=13%, list=8%, signal=14%	
GLYCEROPHOSPHOLIPID CATABOLIC PROCESS%GOBP%GO:0046475	GLYCEROPHOSPHOLIPID CATABOLIC PROCESS%GOBP%GO:0046475		15	-0.46430102	-0.98963875	0.4874477	0.8264529	1.0	1811	tags=27%, list=14%, signal=31%	
WHITE FAT CELL DIFFERENTIATION%WIKIPATHWAYS_20220510%WP4149%HOMO SAPIENS	WHITE FAT CELL DIFFERENTIATION%WIKIPATHWAYS_20220510%WP4149%HOMO SAPIENS		18	-0.45449933	-0.98948604	0.47457626	0.82601136	1.0	215	tags=11%, list=2%, signal=11%	
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007		28	-0.4194211	-0.98912	0.48565122	0.82619584	1.0	1692	tags=29%, list=13%, signal=33%	
SUPERPATHWAY OF CONVERSION OF GLUCOSE TO ACETYL COA AND ENTRY INTO THE TCA CYCLE%BIOCYC%PWY66-407	SUPERPATHWAY OF CONVERSION OF GLUCOSE TO ACETYL COA AND ENTRY INTO THE TCA CYCLE%BIOCYC%PWY66-407		39	-0.38791242	-0.9886713	0.4673913	0.8266276	1.0	582	tags=13%, list=5%, signal=13%	
CELLULAR RESPONSE TO METAL ION%GOBP%GO:0071248	CELLULAR RESPONSE TO METAL ION%GOBP%GO:0071248		76	-0.34660488	-0.9883985	0.45299146	0.8266047	1.0	2154	tags=24%, list=17%, signal=28%	
POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635	POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635		22	-0.43630382	-0.9883976	0.47854078	0.8257165	1.0	90	tags=14%, list=1%, signal=14%	
MELANOSOME LOCALIZATION%GOBP%GO:0032400	MELANOSOME LOCALIZATION%GOBP%GO:0032400		17	-0.45859596	-0.9874458	0.49596775	0.8277265	1.0	3069	tags=29%, list=24%, signal=39%	
IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037	IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037		22	-0.43461668	-0.98664194	0.46975806	0.82919145	1.0	1474	tags=23%, list=11%, signal=26%	
CELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0033692	CELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0033692		20	-0.43516585	-0.98630244	0.46558705	0.8293177	1.0	724	tags=15%, list=6%, signal=16%	
POSITIVE REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0010800	POSITIVE REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0010800		19	-0.45025918	-0.9858484	0.49798387	0.8297701	1.0	1205	tags=21%, list=9%, signal=23%	
LEARNING%GOBP%GO:0007612	LEARNING%GOBP%GO:0007612		31	-0.4066454	-0.9842025	0.49126637	0.83373415	1.0	1819	tags=26%, list=14%, signal=30%	
THROMBOXANE A2 RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%THROMBOXANE A2 RECEPTOR SIGNALING	THROMBOXANE A2 RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%THROMBOXANE A2 RECEPTOR SIGNALING		33	-0.39275515	-0.98416746	0.46774194	0.83293325	1.0	2181	tags=27%, list=17%, signal=33%	
CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0086003	CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0086003		24	-0.41455847	-0.98387563	0.4926004	0.83289945	1.0	1135	tags=17%, list=9%, signal=18%	
REGULATION OF CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0090181	REGULATION OF CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0090181		24	-0.42007682	-0.98386216	0.4904051	0.8320506	1.0	1913	tags=25%, list=15%, signal=29%	
REGULATION OF BONE REMODELING%GOBP%GO:0046850	REGULATION OF BONE REMODELING%GOBP%GO:0046850		18	-0.4491501	-0.98364854	0.48910892	0.8317669	1.0	2089	tags=28%, list=16%, signal=33%	
STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0051403	STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0051403		27	-0.41097024	-0.98283	0.4875	0.8332611	1.0	1879	tags=22%, list=15%, signal=26%	
CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME%R-HSA-1793185.1	CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME%R-HSA-1793185.1		33	-0.39659536	-0.9826846	0.49486652	0.8328086	1.0	497	tags=12%, list=4%, signal=13%	
CELLULAR RESPONSE TO INORGANIC SUBSTANCE%GOBP%GO:0071241	CELLULAR RESPONSE TO INORGANIC SUBSTANCE%GOBP%GO:0071241		85	-0.3400365	-0.9826169	0.48827294	0.8321182	1.0	2022	tags=21%, list=16%, signal=25%	
WNT%IOB%WNT	WNT%IOB%WNT		48	-0.3689794	-0.98254216	0.47659576	0.83144224	1.0	708	tags=10%, list=5%, signal=11%	
POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639	POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639		17	-0.44590724	-0.9817014	0.49516442	0.8330823	1.0	920	tags=18%, list=7%, signal=19%	
POSITIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090316	POSITIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090316		98	-0.32732078	-0.98160875	0.4662162	0.8324817	1.0	1628	tags=16%, list=13%, signal=19%	
GLYCOGEN SYNTHESIS AND DEGRADATION%WIKIPATHWAYS_20220510%WP500%HOMO SAPIENS	GLYCOGEN SYNTHESIS AND DEGRADATION%WIKIPATHWAYS_20220510%WP500%HOMO SAPIENS		26	-0.41498846	-0.9815628	0.5052192	0.83176535	1.0	999	tags=19%, list=8%, signal=21%	
POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0000271	POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0000271		21	-0.43304068	-0.9813142	0.5	0.8316232	1.0	724	tags=14%, list=6%, signal=15%	
CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 83%389357	CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 83%389357		17	-0.4492865	-0.97972083	0.47878787	0.8353968	1.0	426	tags=6%, list=3%, signal=6%	
SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY	SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY		18	-0.44024864	-0.97941935	0.477459	0.83538043	1.0	632	tags=17%, list=5%, signal=17%	
G-PROTEIN MEDIATED EVENTS%REACTOME%R-HSA-112040.1	G-PROTEIN MEDIATED EVENTS%REACTOME%R-HSA-112040.1		40	-0.3857499	-0.9788274	0.4877551	0.8362659	1.0	632	tags=15%, list=5%, signal=16%	
RECRUITMENT AND ATM-MEDIATED PHOSPHORYLATION OF REPAIR AND SIGNALING PROTEINS AT DNA DOUBLE STRAND BREAKS%REACTOME DATABASE ID RELEASE 83%5693565	RECRUITMENT AND ATM-MEDIATED PHOSPHORYLATION OF REPAIR AND SIGNALING PROTEINS AT DNA DOUBLE STRAND BREAKS%REACTOME DATABASE ID RELEASE 83%5693565		37	-0.38008612	-0.9780017	0.472103	0.83783185	1.0	1279	tags=11%, list=10%, signal=12%	
MUSCARINIC ACETYLCHOLINE RECEPTOR 1 AND 3 SIGNALING PATHWAY%PANTHER PATHWAY%P00042	MUSCARINIC ACETYLCHOLINE RECEPTOR 1 AND 3 SIGNALING PATHWAY%PANTHER PATHWAY%P00042		29	-0.4094982	-0.97780734	0.45436507	0.8375611	1.0	632	tags=10%, list=5%, signal=11%	
